,Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue Preferred,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
45,click,2021-01-10 00:26:04,2021-01-10 22:55:39,2021-01-10 23:45:18,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,FL,Seffner,33584,539,70.126.132.80,False,T-Mobile,T-Mobile,English,1610319337765-5425305279518122029,ab72a512-ef16-42fd-bae7-64acb1dfe7a2,,,,,,android,samsung-SM-G986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-G986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
46,click,2021-01-10 00:56:51,2021-01-10 05:14:40,2021-01-10 19:14:05,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,ID,Idaho Falls,83404,758,174.204.39.213,False,Verizon Wireless,Verizon ,English,1610255676708-801488451954433630,f19493b5-8499-4245-976e-1666dfca772b,,,,,,android,samsung-SM-G975U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
47,click,2021-01-07 05:00:10,2021-01-07 05:34:51,2021-01-10 17:30:26,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Ft Worth,76109,623,108.218.148.199,False,AT&T,AT&T,English,1609997682906-4256170323922970638,7971fe72-3ba8-41ec-8df7-7220fac68593,,,,,,android,lge-LM-X320,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-X320 Build/QKQ1.200308.002),,,,srn,,,,phone,,,
48,click,2021-01-07 05:00:10,2021-01-07 05:34:51,2021-01-10 17:29:31,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Ft Worth,76109,623,108.218.148.199,False,AT&T,AT&T,English,1609997682906-4256170323922970638,7971fe72-3ba8-41ec-8df7-7220fac68593,,,,,,android,lge-LM-X320,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-X320 Build/QKQ1.200308.002),,,,srn,,,,phone,,,
49,click,2021-01-10 16:57:31,2021-01-10 16:58:48,2021-01-10 17:22:27,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IL,Breese,62230,609,174.234.135.221,False,Verizon Wireless,Verizon ,English,1610297925610-2437390321612753366,42bbd5f7-2700-4afa-9b9a-202b1413d254,,,,,,android,samsung-SM-A515U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A515U Build/QP1A.190711.020),,,,srn,,,,phone,,,
50,click,2021-01-06 12:28:26,2021-01-08 12:51:47,2021-01-10 02:52:24,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Scottsdale,85254,753,174.238.18.217,False,Verizon Wireless,Verizon ,English,1610110304694-7449156188108500518,d22a2fd0-602c-4426-87d7-7b3cf1fc7c51,,,,,,android,samsung-SM-N976V,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N976V Build/QP1A.190711.020),,,,srn,,,,phone,,,
51,click,2021-01-09 06:24:52,2021-01-10 01:41:52,2021-01-10 01:43:26,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,WI,Elkhorn,53121,617,24.159.255.229,False,Family Mobile (Walmart), ,English,1610242904177-4902068320352173738,16de5ce1-a57e-410e-8091-1488ce6e7061,,,,,,android,samsung-SM-S205DL,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-S205DL Build/QP1A.190711.020),,,,srn,,,,phone,,,
52,click,2021-01-09 23:48:42,2021-01-10 00:20:06,2021-01-10 01:13:18,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$59.99"",""af_success"":""True"",""af_price"":""$59.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$59.99,USD,59.99,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,KY,Tompkinsville,42167,659,174.202.35.166,False,Verizon Wireless,Verizon ,English,1610238003752-3050979756997016213,ad6afe00-0955-440c-af4a-a4a7996554cf,,,,,,android,samsung-SM-N960U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
53,click,2021-01-09 23:48:42,2021-01-10 00:20:06,2021-01-10 01:12:25,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,KY,Tompkinsville,42167,659,174.202.35.166,False,Verizon Wireless,Verizon ,English,1610238003752-3050979756997016213,ad6afe00-0955-440c-af4a-a4a7996554cf,,,,,,android,samsung-SM-N960U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
54,click,2021-01-09 23:48:42,2021-01-10 00:20:06,2021-01-10 01:10:03,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,KY,Tompkinsville,42167,659,174.202.35.166,False,Verizon Wireless,Verizon ,English,1610238003752-3050979756997016213,ad6afe00-0955-440c-af4a-a4a7996554cf,,,,,,android,samsung-SM-N960U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
55,click,2021-01-10 00:24:14,2021-01-10 00:55:52,2021-01-10 00:59:20,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$59.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,PA,Scranton,18505,577,172.58.204.218,False,Sprint,Sprint,English,1610240143356-1624622252220914022,02eebbe5-30f5-4415-b8d7-c557db38a15a,,,,,,android,lge-LM-Q720,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; LM-Q720 Build/PKQ1.190302.001),,,,srn,,,,phone,,,
56,click,2020-12-25 11:22:08,2020-12-30 09:20:57,2021-01-08 22:16:40,af_purchase,"{""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_success"":""False"",""af_content_type"":""subscription"",""af_currency"":""USD"",""af_revenue"":""0.0""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MO,St Joseph,64504,638,108.205.238.243,True,,,English,1609320043384-6440454939819604070,78f0a4a0-68cb-4125-b330-a32cc8f8eb67,,,,,,android,lge-LG-SP320,7.1.1,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 7.1.1; LG-SP320 Build/NMF26X),,,,srn,,,,phone,,,
57,click,2020-12-18 23:19:57,2020-12-18 23:23:13,2021-01-08 04:47:53,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AL,Trussville,35173,630,208.54.70.255,False,MetroPCS,Metro by T-Mobile,English,1608333785008-1363019113227770620,0a90f709-5eaf-4c76-ae1b-0430b1488363,,,,,,android,samsung-SM-A115U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A115U Build/QP1A.190711.020),,,,srn,,,,phone,,,
58,click,2021-01-07 22:25:43,2021-01-07 22:27:30,2021-01-07 22:38:27,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,VA,Henrico,23231,556,174.248.111.113,False,Verizon ,Verizon ,English,1610058448013-1754957286055138489,f0179952-ee3f-4e10-a356-38a0355353f6,,,,,,android,samsung-SM-N986U,11,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 11; SM-N986U Build/RP1A.200720.012),,,,srn,,,,phone,,,
59,click,2021-01-07 20:42:27,2021-01-07 20:45:21,2021-01-07 20:49:55,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,LA,Dry Creek,70637,643,107.77.196.234,False,AT&T,AT&T,English,1610052317970-3116899285206977346,bd34edbf-ab19-47e8-90c7-7c8be9e9e8c5,,,,,,android,samsung-SM-A115AP,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A115AP Build/QP1A.190711.020),,,,srn,,,,phone,,,
60,click,2021-01-07 17:42:31,2021-01-07 17:43:44,2021-01-07 20:13:09,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AZ,Mesa,85201,753,184.103.209.228,False,Sprint,Sprint,English,1610041421580-5096221081561530549,d733cbd1-dd7f-4124-b576-876b3117fabe,,,,,,android,samsung-SM-G960U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
61,click,2021-01-06 18:51:15,2021-01-06 22:18:01,2021-01-06 22:25:35,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,El Paso,79907,765,172.58.72.187,False,MetroPCS,Metro by T-Mobile,English,1609971478150-2710390492877006558,e0ad0b2c-1727-4b4e-a8e1-16cc655cc415,,,,,,android,samsung-SM-A215U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A215U Build/QP1A.190711.020),,,,srn,,,,phone,,,
62,click,2021-01-06 17:15:54,2021-01-06 17:16:57,2021-01-06 17:18:39,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 4,23845994851220586,US - CC - Self-Expression - 4,2.3845996261760584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TN,Cordova,38018,640,172.58.144.26,False,T-Mobile,Metro by T-Mobile,English,1609953414331-4138630757979767418,9be4c242-443e-43f9-a3b5-1a3bd187963d,,,,,,android,lge-LM-Q730,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q730 Build/QKQ1.200216.002),,,,srn,,,,phone,,,
63,click,2020-12-13 18:46:31,2020-12-13 19:20:10,2021-01-06 04:35:55,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,OR,Portland,97203,820,24.22.35.137,False,Sprint,Sprint,English,1607887208965-529420220555899199,d9acbdb0-5163-4407-92ec-ea36b95478d7,,,,,,android,samsung-SM-G781U,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-G781U Build/QP1A.190711.020),,,,srn,,,,phone,,,
64,click,2021-01-06 04:31:55,2021-01-06 04:32:27,2021-01-06 04:35:33,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,FL,Port Richey,34668,539,47.205.147.141,False,,AT&T,English,1609907544412-3842932023593142907,e51e593b-dd87-4a7a-a720-718af77e65aa,,,,,,android,samsung-SM-N950U,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011),,,,srn,,,,phone,,,
65,click,2021-01-05 16:28:54,2021-01-05 20:46:07,2021-01-05 20:47:52,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 4,23845994851220586,US - CC - Self-Expression - 4,2.3845996261760584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Toledo,43604,547,134.228.194.4,True,Boost Mobile,Boost Mobile,English,1609879561734-5203975374327295249,5f02aa27-766f-4980-9269-4c486fdf6fd2,,,,,,android,samsung-SM-A102U,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-A102U Build/PPR1.180610.011),,,,srn,,,,phone,,,
66,click,2021-01-05 16:08:12,2021-01-05 16:32:13,2021-01-05 16:34:21,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,AL,Robertsdale,36567,686,173.19.184.130,False,AT&T,cricket,English,1609864334849-7569259860654488729,51694956-f90b-4f76-be83-85248877d8dd,,,,,,android,Cricket-U705AC,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; U705AC Build/QP1A.190711.020),,,,srn,,,,phone,,,
67,click,2021-01-05 14:11:36,2021-01-05 14:15:22,2021-01-05 15:53:41,af_purchase,"{""af_currency"":""RON"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""RON 1,199.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,RON,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,EU,RO,B,Bucharest,10899,None,86.121.146.210,True,Digi.Mobil,Digi.Mobil,English,1609856124305-7298726262521791736,994d0b3d-4c24-49a5-8f78-4178fb434caf,,,,,,android,HUAWEI-MAR-LX1A,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; MAR-LX1A Build/HUAWEIMAR-L21A),,,,srn,,,,phone,,,
68,click,2020-12-31 23:16:28,2020-12-31 23:16:59,2021-01-05 07:58:39,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,23846031660510586,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OH,Westerville,43081,535,104.230.228.191,False,,cricket,English,1609456615870-38340588772836509,2de05499-3c14-497a-9039-92a4de306c88,,,,,,android,motorola-moto g(7) supra,10,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; moto g(7) supra Build/QCOS30.95-Q3-10-47-3),,,,srn,,,,phone,,,
69,click,2020-12-29 06:24:55,2021-01-05 00:37:35,2021-01-05 00:40:22,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MO,Marshfield,65706,619,172.58.144.75,False,Assurance,Assurance Wireless,English,1609807051782-6090680605188645474,3c6b2870-530d-4e72-a761-a57a7ab5da7f,,,,,,android,Umx-U693CL,9,2020.12.21-284,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; U693CL Build/U693CL_01.01.07),,,,srn,,,,phone,,,
